Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Substance use disorders],[Tariff regime (status)],[Severity of price levels],[Sex],[Deviation Level],[Mountain Elevation],[Parliamentary committees],[Mode of transportation],[Fiscal intervention stage],[Type of support],[Type of speed],[Policy instruments],[Policy Domains],[Counterpart],[Type of skill],[Education level],[Type of waste treatment],[Location],[Food Waste Sector],[Name of international agreement],[Reporting Type],[Freq],[Type of product],[Cause of death],[Report Ordinal],[Type of facilities],[Government_Name],[Observation Status],[Type of occupation],[Type of mobile technology],[Name of non-communicable disease],[Grounds of discrimination],[Units],[Level/Status],[Age],[Disability status],[Frequency of Chlorophyll-a concentration],[Activity],[Nature],[Sampling Stations],[Cities],[Level of requirement],[Quantile],[IHR Capacity],[Hazard type],[Migratory status],[Name of international institution]
"8","8.9","8.9.1","ST_GDP_ZS","Tourism direct GDP as a proportion of total GDP (%)","360","Indonesia","2012","4","2012","","","","","National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.","","Estimated value.","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"8","8.9","8.9.1","ST_GDP_ZS","Tourism direct GDP as a proportion of total GDP (%)","360","Indonesia","2013","4","2013","","","","","National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.","","Estimated value.","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"8","8.9","8.9.1","ST_GDP_ZS","Tourism direct GDP as a proportion of total GDP (%)","360","Indonesia","2014","4.1","2014","","","","","National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.","","Estimated value.","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"8","8.9","8.9.1","ST_GDP_ZS","Tourism direct GDP as a proportion of total GDP (%)","360","Indonesia","2015","4.3","2015","","","","","National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.","","Estimated value.","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"8","8.9","8.9.1","ST_GDP_ZS","Tourism direct GDP as a proportion of total GDP (%)","360","Indonesia","2016","4.1","2016","","","","","National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.","","Estimated value.","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"8","8.9","8.9.1","ST_GDP_ZS","Tourism direct GDP as a proportion of total GDP (%)","360","Indonesia","2017","4.1","2017","","","","","National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.","","Estimated value.","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"8","8.a","8.a.1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2019 United States dollars)","360","Indonesia","2012","595.4","2012","","","","2019","The Organisation for Economic Co-operation and Development (OECD).","","Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","C","","","","","","","",""
"8","8.a","8.a.1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2019 United States dollars)","360","Indonesia","2013","552.2","2013","","","","2019","The Organisation for Economic Co-operation and Development (OECD).","","Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","C","","","","","","","",""
"8","8.a","8.a.1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2019 United States dollars)","360","Indonesia","2014","557.2","2014","","","","2019","The Organisation for Economic Co-operation and Development (OECD).","","Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","C","","","","","","","",""
"8","8.a","8.a.1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2019 United States dollars)","360","Indonesia","2015","944.4","2015","","","","2019","The Organisation for Economic Co-operation and Development (OECD).","","Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","C","","","","","","","",""
"8","8.a","8.a.1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2019 United States dollars)","360","Indonesia","2016","516.6","2016","","","","2019","The Organisation for Economic Co-operation and Development (OECD).","","Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","C","","","","","","","",""
"8","8.a","8.a.1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2019 United States dollars)","360","Indonesia","2017","1210.9","2017","","","","2019","The Organisation for Economic Co-operation and Development (OECD).","","Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","C","","","","","","","",""
"8","8.a","8.a.1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2019 United States dollars)","360","Indonesia","2018","1419.3","2018","","","","2019","The Organisation for Economic Co-operation and Development (OECD).","","Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","C","","","","","","","",""
"8","8.a","8.a.1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2019 United States dollars)","360","Indonesia","2019","707.0","2019","","","","2019","The Organisation for Economic Co-operation and Development (OECD).","","Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","C","","","","","","","",""
"8","8.a","8.a.1","DC_TOF_TRDCML","Total official flows (commitments) for Aid for Trade, by recipient countries (millions of constant 2019 United States dollars)","360","Indonesia","2012","220.9","2012","","","","2019","The Organisation for Economic Co-operation and Development (OECD).","","Commitments; Based on OECD, CRS databased, 2021; Constant 2019 USD million","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","C","","","","","","","",""
"8","8.a","8.a.1","DC_TOF_TRDCML","Total official flows (commitments) for Aid for Trade, by recipient countries (millions of constant 2019 United States dollars)","360","Indonesia","2013","781.1","2013","","","","2019","The Organisation for Economic Co-operation and Development (OECD).","","Commitments; Based on OECD, CRS databased, 2021; Constant 2019 USD million","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","C","","","","","","","",""
"8","8.a","8.a.1","DC_TOF_TRDCML","Total official flows (commitments) for Aid for Trade, by recipient countries (millions of constant 2019 United States dollars)","360","Indonesia","2014","573.1","2014","","","","2019","The Organisation for Economic Co-operation and Development (OECD).","","Commitments; Based on OECD, CRS databased, 2021; Constant 2019 USD million","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","C","","","","","","","",""
"8","8.a","8.a.1","DC_TOF_TRDCML","Total official flows (commitments) for Aid for Trade, by recipient countries (millions of constant 2019 United States dollars)","360","Indonesia","2015","2414.1","2015","","","","2019","The Organisation for Economic Co-operation and Development (OECD).","","Commitments; Based on OECD, CRS databased, 2021; Constant 2019 USD million","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","C","","","","","","","",""
"8","8.a","8.a.1","DC_TOF_TRDCML","Total official flows (commitments) for Aid for Trade, by recipient countries (millions of constant 2019 United States dollars)","360","Indonesia","2016","334.8","2016","","","","2019","The Organisation for Economic Co-operation and Development (OECD).","","Commitments; Based on OECD, CRS databased, 2021; Constant 2019 USD million","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","C","","","","","","","",""
"8","8.a","8.a.1","DC_TOF_TRDCML","Total official flows (commitments) for Aid for Trade, by recipient countries (millions of constant 2019 United States dollars)","360","Indonesia","2017","3024.7","2017","","","","2019","The Organisation for Economic Co-operation and Development (OECD).","","Commitments; Based on OECD, CRS databased, 2021; Constant 2019 USD million","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","C","","","","","","","",""
"8","8.a","8.a.1","DC_TOF_TRDCML","Total official flows (commitments) for Aid for Trade, by recipient countries (millions of constant 2019 United States dollars)","360","Indonesia","2018","1759.50713","2018","","","","2019","The Organisation for Economic Co-operation and Development (OECD).","","Commitments; Based on OECD, CRS databased, 2021; Constant 2019 USD million","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","C","","","","","","","",""
"8","8.a","8.a.1","DC_TOF_TRDCML","Total official flows (commitments) for Aid for Trade, by recipient countries (millions of constant 2019 United States dollars)","360","Indonesia","2019","346.61256","2019","","","","2019","The Organisation for Economic Co-operation and Development (OECD).","","Commitments; Based on OECD, CRS databased, 2021; Constant 2019 USD million","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","C","","","","","","","",""
"8","8.b","8.b.1","SL_CPA_YEMP","Existence of a developed and operationalized national strategy for youth employment, as a distinct strategy or as part of a national employment strategy","360","Indonesia","2019","2","2019","","","",""," ILO estimates based on information collected directly from national governments. ","","Legend: 0 - The country has not developed any national strategy for youth employment or taken steps to develop or adopt one.; 1 - The country is in the process of developing a national strategy for youth employment.; 2 - The country has developed and adopted a national strategy for youth employment; 3 - The country has operationalized a national strategy for youth employment.
","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","SCORE","","","","","","G","","","","","","","",""
"8","8.b","8.b.1","SL_CPA_YEMP","Existence of a developed and operationalized national strategy for youth employment, as a distinct strategy or as part of a national employment strategy","360","Indonesia","2020","2","2020","","","",""," ILO estimates based on information collected directly from national governments. ","","Legend: 0 - The country has not developed any national strategy for youth employment or taken steps to develop or adopt one.; 1 - The country is in the process of developing a national strategy for youth employment.; 2 - The country has developed and adopted a national strategy for youth employment; 3 - The country has operationalized a national strategy for youth employment.
","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","SCORE","","","","","","G","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","360","Indonesia","2017","1052360480","2017","","","","","ICAO","","","","","","","","","","AIR","","","","","","","","","","","","","G","","","","","","","","","","","","T_KM","","","","","","C","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","360","Indonesia","2018","1131913455","2018","","","","","ICAO","","","","","","","","","","AIR","","","","","","","","","","","","","G","","","","","","","","","","","","T_KM","","","","","","C","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","360","Indonesia","2018","2622052168","2018","","","","","the International Transport Forum at the OECD (ITF-OECD)","","","","","","","","","","IWW","","","","","","","","","","","","","G","","","","","","","","","","","","T_KM","","","","","","C","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","360","Indonesia","2018","5896206128","2018","","","","","the International Transport Forum at the OECD (ITF-OECD)","","","","","","","","","","RAI","","","","","","","","","","","","","G","","","","","","","","","","","","T_KM","","","","","","C","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","360","Indonesia","2018","350247890998","2018","","","","","the International Transport Forum at the OECD (ITF-OECD)","","","","","","","","","","ROA","","","","","","","","","","","","","G","","","","","","","","","","","","T_KM","","","","","","C","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","360","Indonesia","2019","452520400000","2019","","","","","the International Transport Forum at the OECD (ITF-OECD)","","","","","","","","","","ROA","","","","","","","","","","","","","G","","","","","","","","","","","","T_KM","","","","","","M","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","360","Indonesia","2019","12522000000","2019","","","","","the International Transport Forum at the OECD (ITF-OECD)","","","","","","","","","","RAI","","","","","","","","","","","","","G","","","","","","","","","","","","T_KM","","","","","","M","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","360","Indonesia","2019","34070600000","2019","","","","","the International Transport Forum at the OECD (ITF-OECD)","","","","","","","","","","IWW","","","","","","","","","","","","","G","","","","","","","","","","","","T_KM","","","","","","M","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","360","Indonesia","2019","981741860","2019","","","","","ICAO","","","","","","","","","","AIR","","","","","","","","","","","","","G","","","","","","","","","","","","T_KM","","","","","","C","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_PFVOL","Passenger volume (passenger kilometres), by mode of transport","360","Indonesia","2017","111371069780.0000","2017","","","","","ICAO","","","","","","","","","","AIR","","","","","","","","","","","","","G","","","","","","","","","","","","P_KM","","","","","","C","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_PFVOL","Passenger volume (passenger kilometres), by mode of transport","360","Indonesia","2018","236758122560.0000","2018","","","","","the International Transport Forum at the OECD (ITF-OECD)","","","","","","","","","","ROA","","","","","","","","","","","","","G","","","","","","","","","","","","P_KM","","","","","","C","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_PFVOL","Passenger volume (passenger kilometres), by mode of transport","360","Indonesia","2018","123533541630.0000","2018","","","","","ICAO","","","","","","","","","","AIR","","","","","","","","","","","","","G","","","","","","","","","","","","P_KM","","","","","","C","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_PFVOL","Passenger volume (passenger kilometres), by mode of transport","360","Indonesia","2018","611785499754.0000","2018","","","","","the International Transport Forum at the OECD (ITF-OECD)","","","","","","","","","","RAI","","","","","","","","","","","","","G","","","","","","","","","","","","P_KM","","","","","","C","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_PFVOL","Passenger volume (passenger kilometres), by mode of transport","360","Indonesia","2019","101949129510.0000","2019","","","","","ICAO","","","","","","","","","","AIR","","","","","","","","","","","","","G","","","","","","","","","","","","P_KM","","","","","","C","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_PFVOL","Passenger volume (passenger kilometres), by mode of transport","360","Indonesia","2019","1264823628571.4300","2019","","","","","the International Transport Forum at the OECD (ITF-OECD)","","","","","","","","","","ROA","","","","","","","","","","","","","G","","","","","","","","","","","","P_KM","","","","","","M","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_PFVOL","Passenger volume (passenger kilometres), by mode of transport","360","Indonesia","2019","51330600000.0000","2019","","","","","the International Transport Forum at the OECD (ITF-OECD)","","","","","","","","","","RAI","","","","","","","","","","","","","G","","","","","","","","","","","","P_KM","","","","","","M","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_PORFVOL","Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)","360","Indonesia","2012","10713294","2012","","","","","Source: UNCTAD Review of Maritime Transport, 2020 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).","","","","","","","","","","SEA","","","","","","","","","","","","","G","","","","","","","","","","","","TEU","","","","","","E","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_PORFVOL","Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)","360","Indonesia","2013","11718228","2013","","","","","Source: UNCTAD Review of Maritime Transport, 2020 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).","","","","","","","","","","SEA","","","","","","","","","","","","","G","","","","","","","","","","","","TEU","","","","","","E","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_PORFVOL","Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)","360","Indonesia","2014","11636900","2014","","","","","Source: UNCTAD Review of Maritime Transport, 2020 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).","","","","","","","","","","SEA","","","","","","","","","","","","","G","","","","","","","","","","","","TEU","","","","","","E","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_PORFVOL","Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)","360","Indonesia","2015","12031700","2015","","","","","Source: UNCTAD Review of Maritime Transport, 2020 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).","","","","","","","","","","SEA","","","","","","","","","","","","","G","","","","","","","","","","","","TEU","","","","","","E","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_PORFVOL","Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)","360","Indonesia","2016","12431700","2016","","","","","Source: UNCTAD Review of Maritime Transport, 2020 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).","","","","","","","","","","SEA","","","","","","","","","","","","","G","","","","","","","","","","","","TEU","","","","","","E","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_PORFVOL","Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)","360","Indonesia","2017","12829600","2017","","","","","Source: UNCTAD Review of Maritime Transport, 2020 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).","","","","","","","","","","SEA","","","","","","","","","","","","","G","","","","","","","","","","","","TEU","","","","","","E","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_PORFVOL","Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)","360","Indonesia","2018","14060600","2018","","","","","Source: UNCTAD Review of Maritime Transport, 2020 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).","","","","","","","","","","SEA","","","","","","","","","","","","","G","","","","","","","","","","","","TEU","","","","","","E","","","","","","","",""
"9","9.1","9.1.2","IS_RDP_PORFVOL","Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)","360","Indonesia","2019","14763630","2019","","","","","Source: UNCTAD Review of Maritime Transport, 2020 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).","","","","","","","","","","SEA","","","","","","","","","","","","","G","","","","","","","","","","","","TEU","","","","","","E","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2015 United States dollars)","360","Indonesia","2012","640","2012","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2015 United States dollars)","360","Indonesia","2013","655.3","2013","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2015 United States dollars)","360","Indonesia","2014","678.1","2014","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2015 United States dollars)","360","Indonesia","2015","700.5","2015","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2015 United States dollars)","360","Indonesia","2016","718.8","2016","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2015 United States dollars)","360","Indonesia","2017","740.6","2017","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2015 United States dollars)","360","Indonesia","2018","765.9","2018","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2015 United States dollars)","360","Indonesia","2019","787.1","2019","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2015 United States dollars)","360","Indonesia","2020","766","2020","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.2","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","360","Indonesia","2012","13.58","2012","","","","","IDN - LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","C","","","","","","","",""
"9","9.2","9.2.2","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","360","Indonesia","2013","13.5","2013","","","","","IDN - LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","C","","","","","","","",""
"9","9.2","9.2.2","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","360","Indonesia","2014","13.47","2014","","","","","IDN - LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","C","","","","","","","",""
"9","9.2","9.2.2","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","360","Indonesia","2015","13.71","2015","","","","","IDN - LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","C","","","","","","","",""
"9","9.2","9.2.2","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","360","Indonesia","2016","13.53","2016","","","","","IDN - LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing. The actual ISIC code is non-specified. There is no information about the ISIC classification used.","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","C","","","","","","","",""
"9","9.2","9.2.2","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","360","Indonesia","2017","14.11","2017","","","","","IDN - LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing. The actual ISIC code is non-specified. There is no information about the ISIC classification used.","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","C","","","","","","","",""
"9","9.2","9.2.2","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","360","Indonesia","2018","14.41","2018","","","","","IDN - LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing. The actual ISIC code is non-specified. There is no information about the ISIC classification used.","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","C","","","","","","","",""
"9","9.2","9.2.2","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","360","Indonesia","2019","14.44","2019","","","","","IDN - LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing. The actual ISIC code is non-specified. There is no information about the ISIC classification used.","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","C","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANF","Manufacturing value added (constant 2015 United States dollars) as a proportion of GDP (%)","360","Indonesia","2012","21.46","2012","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANF","Manufacturing value added (constant 2015 United States dollars) as a proportion of GDP (%)","360","Indonesia","2013","21.1","2013","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANF","Manufacturing value added (constant 2015 United States dollars) as a proportion of GDP (%)","360","Indonesia","2014","21.07","2014","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANF","Manufacturing value added (constant 2015 United States dollars) as a proportion of GDP (%)","360","Indonesia","2015","21.02","2015","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANF","Manufacturing value added (constant 2015 United States dollars) as a proportion of GDP (%)","360","Indonesia","2016","20.8","2016","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANF","Manufacturing value added (constant 2015 United States dollars) as a proportion of GDP (%)","360","Indonesia","2017","20.63","2017","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANF","Manufacturing value added (constant 2015 United States dollars) as a proportion of GDP (%)","360","Indonesia","2018","20.52","2018","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANF","Manufacturing value added (constant 2015 United States dollars) as a proportion of GDP (%)","360","Indonesia","2019","20.29","2019","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANF","Manufacturing value added (constant 2015 United States dollars) as a proportion of GDP (%)","360","Indonesia","2020","20.37","2020","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","M","","","","","","","",""
