,UniqueID,Goal,Target,Indicator,SeriesCode,SeriesDescription,Source,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,
615,SE_TOT_CPLR BOTHSEX        UPPSEC ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,90.85347,,,,,
616,SE_TOT_CPLR BOTHSEX        UPPSEC ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)","Indonesia DHS 2012. World Inequality Database on Education (WIDE), June 2019. Data extracted on 13 April 2021.",50.65,,,,,,,,,,
617,SE_TOT_CPLR BOTHSEX        UPPSEC ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,63.18861,,,,,
618,SE_TOT_CPLR BOTHSEX        UPPSEC RURAL             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,30.72366,,,,,
619,SE_TOT_CPLR BOTHSEX        UPPSEC RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,42.71706,,,,,
620,SE_TOT_CPLR BOTHSEX        UPPSEC RURAL             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,56.17542,,,,,
621,SE_TOT_CPLR BOTHSEX        UPPSEC RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,76.66937,,,,,
622,SE_TOT_CPLR BOTHSEX        UPPSEC RURAL             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,83.85069,,,,,
623,SE_TOT_CPLR BOTHSEX        UPPSEC RURAL             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)","Indonesia DHS 2012. World Inequality Database on Education (WIDE), June 2019. Data extracted on 13 April 2021.",34.7,,,,,,,,,,
624,SE_TOT_CPLR BOTHSEX        UPPSEC RURAL             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,50.4566,,,,,
625,SE_TOT_CPLR BOTHSEX        UPPSEC URBAN             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,35.78207,,,,,
626,SE_TOT_CPLR BOTHSEX        UPPSEC URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,52.61208,,,,,
627,SE_TOT_CPLR BOTHSEX        UPPSEC URBAN             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,65.4076,,,,,
628,SE_TOT_CPLR BOTHSEX        UPPSEC URBAN             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,77.88968,,,,,
629,SE_TOT_CPLR BOTHSEX        UPPSEC URBAN             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,92.54673,,,,,
630,SE_TOT_CPLR BOTHSEX        UPPSEC URBAN             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)","Indonesia DHS 2012. World Inequality Database on Education (WIDE), June 2019. Data extracted on 13 April 2021.",64.36,,,,,,,,,,
631,SE_TOT_CPLR BOTHSEX        UPPSEC URBAN             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,74.06728,,,,,
632,SE_TOT_CPLR FEMALE        LOWSEC ALLAREA             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,69.22286,,,,,
633,SE_TOT_CPLR FEMALE        LOWSEC ALLAREA             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,86.59924,,,,,
634,SE_TOT_CPLR FEMALE        LOWSEC ALLAREA             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,91.07947,,,,,
635,SE_TOT_CPLR FEMALE        LOWSEC ALLAREA             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,96.40404,,,,,
636,SE_TOT_CPLR FEMALE        LOWSEC ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,97.03947,,,,,
637,SE_TOT_CPLR FEMALE        LOWSEC ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)","Indonesia DHS 2012. World Inequality Database on Education (WIDE), June 2019. Data extracted on 13 April 2021.",79.87,,,,,,,,,,
638,SE_TOT_CPLR FEMALE        LOWSEC ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,88.83623,,,,,
639,SE_TOT_CPLR FEMALE        LOWSEC RURAL             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,67.52916,,,,,
640,SE_TOT_CPLR FEMALE        LOWSEC RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,86.51131,,,,,
641,SE_TOT_CPLR FEMALE        LOWSEC RURAL             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,89.14988,,,,,
642,SE_TOT_CPLR FEMALE        LOWSEC RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,96.86762,,,,,
643,SE_TOT_CPLR FEMALE        LOWSEC RURAL             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,97.63436,,,,,
644,SE_TOT_CPLR FEMALE        LOWSEC RURAL             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,83.88882,,,,,
645,SE_TOT_CPLR FEMALE        LOWSEC URBAN             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,75.92831,,,,,
646,SE_TOT_CPLR FEMALE        LOWSEC URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,86.74141,,,,,
647,SE_TOT_CPLR FEMALE        LOWSEC URBAN             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,92.76466,,,,,
648,SE_TOT_CPLR FEMALE        LOWSEC URBAN             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,96.20052,,,,,
649,SE_TOT_CPLR FEMALE        LOWSEC URBAN             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,96.88578,,,,,
650,SE_TOT_CPLR FEMALE        LOWSEC URBAN             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,93.09509,,,,,
651,SE_TOT_CPLR FEMALE        PRIMAR ALLAREA             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,94.25613,,,,,
652,SE_TOT_CPLR FEMALE        PRIMAR ALLAREA             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,97.70557,,,,,
653,SE_TOT_CPLR FEMALE        PRIMAR ALLAREA             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,98.02702,,,,,
654,SE_TOT_CPLR FEMALE        PRIMAR ALLAREA             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,98.33761,,,,,
655,SE_TOT_CPLR FEMALE        PRIMAR ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,99.28639,,,,,
656,SE_TOT_CPLR FEMALE        PRIMAR ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)","Indonesia DHS 2012. World Inequality Database on Education (WIDE), June 2019. Data extracted on 13 April 2021.",96.19,,,,,,,,,,
657,SE_TOT_CPLR FEMALE        PRIMAR ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,97.63265,,,,,
658,SE_TOT_CPLR FEMALE        PRIMAR RURAL             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,94.00272,,,,,
659,SE_TOT_CPLR FEMALE        PRIMAR RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,97.32587,,,,,
660,SE_TOT_CPLR FEMALE        PRIMAR RURAL             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,98.04187,,,,,
661,SE_TOT_CPLR FEMALE        PRIMAR RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,97.65342,,,,,
662,SE_TOT_CPLR FEMALE        PRIMAR RURAL             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,98.67996,,,,,
663,SE_TOT_CPLR FEMALE        PRIMAR RURAL             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,96.63136,,,,,
664,SE_TOT_CPLR FEMALE        PRIMAR URBAN             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,95.21733,,,,,
665,SE_TOT_CPLR FEMALE        PRIMAR URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,98.36092,,,,,
666,SE_TOT_CPLR FEMALE        PRIMAR URBAN             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,98.01311,,,,,
667,SE_TOT_CPLR FEMALE        PRIMAR URBAN             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,98.6647,,,,,
668,SE_TOT_CPLR FEMALE        PRIMAR URBAN             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,99.40891,,,,,
669,SE_TOT_CPLR FEMALE        PRIMAR URBAN             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,98.51225,,,,,
670,SE_TOT_CPLR FEMALE        UPPSEC ALLAREA             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,32.45146,,,,,
671,SE_TOT_CPLR FEMALE        UPPSEC ALLAREA             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,44.31285,,,,,
672,SE_TOT_CPLR FEMALE        UPPSEC ALLAREA             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,59.3143,,,,,
673,SE_TOT_CPLR FEMALE        UPPSEC ALLAREA             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,75.7426,,,,,
674,SE_TOT_CPLR FEMALE        UPPSEC ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,89.84342,,,,,
675,SE_TOT_CPLR FEMALE        UPPSEC ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)","Indonesia DHS 2012. World Inequality Database on Education (WIDE), June 2019. Data extracted on 13 April 2021.",49.38,,,,,,,,,,
676,SE_TOT_CPLR FEMALE        UPPSEC ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,62.74616,,,,,
677,SE_TOT_CPLR FEMALE        UPPSEC RURAL             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,31.40501,,,,,
678,SE_TOT_CPLR FEMALE        UPPSEC RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,43.1447,,,,,
679,SE_TOT_CPLR FEMALE        UPPSEC RURAL             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,56.97611,,,,,
680,SE_TOT_CPLR FEMALE        UPPSEC RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,74.90888,,,,,
681,SE_TOT_CPLR FEMALE        UPPSEC RURAL             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,85.52715,,,,,
682,SE_TOT_CPLR FEMALE        UPPSEC RURAL             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,51.41091,,,,,
683,SE_TOT_CPLR FEMALE        UPPSEC URBAN             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,38.28397,,,,,
684,SE_TOT_CPLR FEMALE        UPPSEC URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,46.51156,,,,,
685,SE_TOT_CPLR FEMALE        UPPSEC URBAN             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,61.42401,,,,,
686,SE_TOT_CPLR FEMALE        UPPSEC URBAN             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,76.10668,,,,,
687,SE_TOT_CPLR FEMALE        UPPSEC URBAN             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,90.8117,,,,,
688,SE_TOT_CPLR FEMALE        UPPSEC URBAN             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,72.50439,,,,,
689,SE_TOT_CPLR MALE        LOWSEC ALLAREA             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,63.71754,,,,,
690,SE_TOT_CPLR MALE        LOWSEC ALLAREA             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,78.57544,,,,,
691,SE_TOT_CPLR MALE        LOWSEC ALLAREA             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,83.53788,,,,,
692,SE_TOT_CPLR MALE        LOWSEC ALLAREA             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,92.36046,,,,,
693,SE_TOT_CPLR MALE        LOWSEC ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,96.92592,,,,,
694,SE_TOT_CPLR MALE        LOWSEC ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)","Indonesia DHS 2012. World Inequality Database on Education (WIDE), June 2019. Data extracted on 13 April 2021.",74.34,,,,,,,,,,
695,SE_TOT_CPLR MALE        LOWSEC ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,83.16366,,,,,
696,SE_TOT_CPLR MALE        LOWSEC RURAL             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,63.14584,,,,,
697,SE_TOT_CPLR MALE        LOWSEC RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,76.81964,,,,,
698,SE_TOT_CPLR MALE        LOWSEC RURAL             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,81.65266,,,,,
699,SE_TOT_CPLR MALE        LOWSEC RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,92.66328,,,,,
700,SE_TOT_CPLR MALE        LOWSEC RURAL             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",Indonesia DHS 2017. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 13 April 2021.,,,,,,96.53321,,,,,
